Token,SKU,GTIN,Price,Quantity
5O5ETS75WR4ZHV7MHQG3HLDE,121369J,197298368766,140.0,1
ETMFXBGNONC33UIQYGWA3QG7,8030074,197298368612,140.0,1
SXT262DADAH6BP5MCR5INRFM,120821C,197298368667,140.0,1
HK7NAGR2EYW3FOQS3VJW2QLY,156780J,197298368629,140.0,1
Q3BQXH2P2LOKBSE3K6Y2USWJ,7029578,197298368698,140.0,0
N5EDULHCSCSOBWGV7WOWADKJ,N364359,197298368759,140.0,0
RGSWMMPGDW5GNKONUFJH6CTP,2004896,197298368728,140.0,1
ZCSEES7NM7PNWWSNECOXI3OA,H649885,197298406475,140.0,0
KGCE4BKWKWUQ3ABEEHO75YRQ,363171J,197298368711,140.0,1
HAZIUIOUZK7LS3A5QP6OUQ7C,564291T,197966461973,164.99,1
Y3A6MZLCPVVMRPGTQZD774FT,1011625,197966461980,164.99,1
B3P2ISNJTDYGUFLE3DXLQKRI,C899809,197966461942,164.99,1
GCHMTM2FPGYWRCAMVNYPTTMC,L692216,197966461997,164.99,1
GVZMPU2JKK5I6CT5XE6Y7EOB,943244R,197966471408,164.99,1
K5J3SJPHCGAYABH3MO7DCALM,G950605,197966471415,164.99,1
BMKMJGEL7SWCG3GEGADJ3YHA,800874H,197634099378,140.0,0
YHKTJMQ24ZHA6HCSAPJDMMND,515452T,197634101330,140.0,0
67XCTDS3TSLKVK6ORSGWG3Y5,Y723420,197634101217,140.0,0
TZPQR6ULNFUUSTVUTTJGJ6Q6,371907E,197634101200,140.0,1
VXTWM32BM44DPT7BWHWAUFRK,390591B,197634101279,140.0,0
LCAZCBRJFMPRBYT4IMJV6S2Y,K144348,197634101309,140.0,0
TFHVQFPTAXWAW42CHHBPK3D5,9159192,197634101293,140.0,0
JBOAA4AAKGOQ2IYBWWR5QUCI,R836169,197634099408,140.0,1
6SQS562OQ6T4UDZHU32N5UFU,9170674,,145.0,-1
PU56DGTWBQKCJIRE5COFTEOG,Y152971,197634457475,155.0,1
DJADDYACHWG7QB5TEUQO4YVJ,9092923,197634457604,155.0,1
ZZS2YNOOPCQOMDPI2XITVAVO,4651093,195394496802,160.0,1
S2JYCBO6B6VMJASK4SVU5HJ5,5781552,889961664212,170.0,0
LRSVZBUYXCOFL46MZH3LQHJI,268300F,889961664243,170.0,1
PAYASQBJ4V7PT6YRYHMB6EYF,8972159,889961664267,170.0,1
43OAZUIFADWGTOABQTFTIX64,J125888,889961664205,170.0,1
USRAAQID5BIW5Z7IV5QL3MJT,950599T,889961664236,170.0,1
NYGLABVUSF224J54A2LTCBRS,T551538,889961664250,170.0,0
7IFNVFRIRD4G4ZIVEG3JVZDB,9007843,889961664373,170.0,0
CB6PQOW5UV25V2TMUP3ERFJQ,857916N,889961664380,170.0,1
TJOIEIHUGCLA5XVLUQG7Z626,229217D,889961664366,170.0,1
FIYQCGZG4IOUI266XMRGNDLJ,Q101461,195020442067,180.0,1
6JQXX423HNL235OPA6FPP5TR,2807630,195020442029,180.0,1
3H6EZWQUFS3IOHDJBKVQWPB6,2133041,195020422281,180.0,1
A4AKMU3AFDDVV2RZG6V53QWB,4875077,195020422304,180.0,1
DMZGI46MKKK7U6XS6RM6I7KA,994879P,197298403290,165.0,0
35LG3MZY7PFXCJ7IP23SCQ62,X120179,197298403252,165.0,0
VUMNQPA5DQRC3JB6JW63ZMG4,W023094,197298403221,165.0,0
DMHAXT2EX56R3WL4RWVFX3WI,855767R,195394495447,160.0,1
O627BIHC5RY3O6ASYHKMRR4X,714096H,195020444696,105.0,1
4COVGKKN3X3LOCZZ22QKRVOG,Q699451,195020422267,180.0,1
V2PJQSVUVIYVUGHK5KCZ6OZT,5027229,195020422311,180.0,1
6TE3DWFW6LNPXMUXD6AMIKPE,125339H,195020454718,120.0,1
2WFA2XPGN24KNSUTVDJ25FAH,A604748,195020454732,120.0,1
G75GWHDUBH64QZNRTV7HFHRY,568741B,195020454701,120.0,1
6JCXKZPRVARJN3E35T2DSJ3V,370172N,195020454725,120.0,1
UQFLZNMLHW4XC6EREEDL2OHV,2569578,195020442050,180.0,1
G5R3YK5WKVLPHVUOTTBHRIKB,V132664,195020436714,120.0,1
5X46SSHNJPOUTNDDHT54JV4A,A667068,195020436677,120.0,1
3Q5Y6JAW3U6HDD4K7Z72SCXX,1055902,197298368636,140.0,0
FNRZP4DUC423HRJ4RO3AJKGJ,B484415,195394496147,160.0,0
EYK7CGSYCHISLCSH6SLXL7ZF,N958648,195394496673,160.0,1
B3X7D26SAY27EYYZIEDO3U2X,W635187,195394496482,160.0,0
LRX7PWN3ZPKQJQLY36HQJXE4,J824947,,45.0,0
SCYGQE2BXPFT2LXAID2DKF3G,2633422,,45.0,0
Q2UZL2KHNIGCTGMYXACX6UI2,108581Y,,52.0,0
6HETVIQMBFJRQQXYECYEVY4Q,C553558,,52.0,0
IVZOYX3ELKH3HH7VYDBWMYYL,3103513,,52.0,0
SPWUSJ44F5LOLHUQOK6CBVFX,9594762,,60.0,0
6HO2CATCN3TTJDJS2L2KJNMC,1329123,,52.0,0
AEYN6TUQCK4NP7F23Q2QOEKS,928845W,,45.0,0
DQVZMPQHZBZZ6PI6W4LXLK2W,9750944,,52.0,0
YAHAZV7YCORVR66ECJP5XXOZ,3840389,,52.0,0
DWGDIPT3IRT7G2ZVKB3UTRML,2808600,,52.0,0
HTGSPS267JGSWQ6JURK3TICF,751188S,,57.0,0
ACEY74C2GXPBQM62KKKDFMUD,8551917,,57.0,0
EAXV6NND6KWT5E6EO6MYSIFG,3665840,,50.0,0
BGU45KNIGXTAJI4AHQ6NJA6U,C817016,,57.0,0
KAB5DC7RUCA36SDRQCWDJQG4,C935837,,57.0,0
CW55QI7D4BSRE5XK3YJYAZ5K,936223Y,195394412192,140.0,1
K57J25QX25DDI3NYMFRATOV2,W304435,,36.99,0
JTCQBJ26NZC7XGOC72DNJ5IS,973629T,,30.0,0
2NBXMJF3HTFF63O65G6VSAQN,4261819,,36.99,0
FYTU6FUC5Q4MBXDEDZTS373H,5796368,,36.99,0
J4CEZS53KGNWEJPBDFUPA37C,1296681,,30.0,0
IODAEKA5KOL5ZH5FQRW6BCJZ,808364F,,39.99,2
GKGVFVU7C23RN3N3DJBXICT6,6301545,,39.99,2
OASUNFFFTUALXCKP5H7LH44H,3741428,,39.99,0
4KT55TBTAZZSAU7U66E2E3EG,772689F,,39.99,1
5JCTRDJ4BFEW4GAMEUL7ZGNO,6404076,,39.99,1
DYSH5ITBLOIPYM2L2B7WFMGZ,2865334,,40.0,0
YDWPLPR5L5RQL7EQXWGHTTSC,615620T,,49.99,0
OCIKAOPNXNMUHJVCX5WDTLWC,2538377,,49.99,0
QENNAYMOSMBK2XXIUK4GBT4D,9812464,,36.99,0
UGCNG3J76JFCANKIIHCO5DYR,9601945,,30.0,0
5QOPVDBYP4C6PZVXF36M54UB,894447X,,36.99,0
M2AHAHJOLUJDH5WJDJUA3GEU,P355776,,36.99,0
JP63N3UA3K4FU642PNQ74LGN,308960C,,36.99,0
K6H4WSYR3A25QAZ7TKQJSRZ5,L434795,,36.99,2
2XYWTSBTEHFKFGAM7VS3POY7,637071P,,36.99,2
ILYTC4LFI5EDU2DCHI34OC2V,209680Y,,36.99,2
YJXNECA22QEPQE3GWE2F46EV,W838394,,36.99,1
5R4C35U2MUUAJYM3MAFXZVZT,8327023,,36.99,0
GZSCRA42EUQUJHQKYRSQJET4,Y483376,810017617562,15.99,1
J76WJA6GICRR47KGQJDTDUMX,K590742,5060345222524,39.99,1
4JSKYTJ2NQIZX64L7PSGL5WK,761706J,5060345222531,39.99,1
BMEQMH5WHDDF6EP2Z3A5RKD4,335635H,5060345222357,39.99,0
Q7NBSYYC43F7PZQHI4K34ZEV,K257618,195719637934,132.0,0
XHLSDOZZ42OGCTWIVOOPWDRP,E072302,197634457796,155.0,0
ENYJQJ3VMQULLSIHCYE7U53V,718924N,197634457765,155.0,0
TMAHKH25ISKZWYBAGJ5MCCCR,745457X,197634459011,155.0,0
GXAXSGTFPBUJ4SLX5UDXTXMV,D085876,197966461966,164.99,1
6RYXJDCN6NEBNOJPVVBCDAIN,513515M,197966462000,164.99,1
Y55O4M4OYB4I3UORUGN36PJE,686917H,197298379045,140.0,1
O5B2G3M6QFRKETTJ6ZTPPQDG,T290145,197298378864,140.0,0
NBMD4OCLJHYFTFBXDXUQ3JK6,407562T,195394497038,160.0,1
LVSWQN74YIRU3WR2FGUUVOIE,7828604,,40.0,0
UIABERHKANM72ZRCGPAKIIJ4,901824L,,40.0,2
CFZBWDBSYV6HQWST23ZZJZTW,2186595,,40.0,0
YL5DGOKKE5LA3VCXYCN5FNAU,A283378,,40.0,0
BUIG3CIRCEIP44CQIGIXZSZT,119559N,,60.0,2
N5VN3IT5JI3E7PQCW4DMZS4T,1668151,,60.0,2
6L5CNZVAMEFVBPAYZAWJTZE7,G129573,,60.0,0
RZ2Z5VIV2J4VTCCPU76U7LI4,133228X,,60.0,0
N43ZJIKZOBDY2HS7UYLZ2QMM,948330W,196565369406,132.0,0
A3SOFVKDTKI6TKZ6SNSWQN7F,898034A,197634434186,132.0,0
F2GW4GDPDRN22QNDHDN7XGOX,4737125,197634434155,132.0,0
GIGRTOI3HSAG4FOQI553ZOUV,459712T,197634434193,132.0,0
VKXSE5CH2OZW5XCRQDNBGLZ6,9780672,197634434094,132.0,0
CIPYVXC5TMLPZKJT55OME7EE,E029536,197634434148,132.0,0
S7FPKF7W5LKW3XCZMY3WD4MU,465405S,197634434209,132.0,0
U2LBBAHVGOVE2L6HLAP7DJ7I,9223680,197634440101,132.0,0
PWIT7KW5AA7DNX6ETRULL4RH,Q340876,197634440248,165.0,0
SPSTDU2HOLFYQAA73IEIOGNI,4165127,197634440125,165.0,0
GNZ4JIAJD64VGLBSQNZHKV5U,4601943,197634440118,165.0,0
FALOSVUNYGOJN2OI7KFEBXAD,588375C,197634440217,132.0,0
MAFIS3U7C5JMAFS6YXNE7ZNY,874351S,197634436067,145.0,1
MF7IOGQ5ZR5VCFQEDSVKBMPU,S793154,195394496178,160.0,1
FXP4MBNOIFLBJ3MVTFGBOVYF,A339344,195394497458,160.0,0
LOH4DD2WCMZG27VF6ST2PX5S,E535786,,34.99,4
HJAPW4AHQQVSFNHDQF22GBGO,J622608,858690007775,45.0,1
LIXZ5LUU2RTOGYKYGUEHIPYN,249761V,858690007614,45.0,0
UU2XLBPQPTNEVTSJ3VX4ULYM,326942G,858690007003,21.99,2
AKFRE63IIFNGK6UMBZQFKFYV,126683J,858690007713,21.99,2
X6N5XMWVWK34PUTYLI3MGGHO,6849622,858690007539,21.99,0
P4LYITVXDFAT6BHZOQ5U5R2C,574547T,858690007010,21.99,1
YUFDKV3AVBKOVTDDYQZCP736,751955P,856231005808,21.99,2
MXDRAKDHMMKL7UIZANIE74UL,C711314,197375622965,140.0,0
6CMZBZSPISJHP7TNKCKIYV42,641836F,,159.99,0
FGQIXOB3DJITNPMJ3QQLDBIG,971288K,197966043995,164.99,1
QZVEMLJZHG4RU6HKXX5NGF7U,X515431,197966044084,164.99,1
3MZIKAFK7U2GEEO35QIRG6J3,P511195,197966044039,164.99,0
6AFPMJ5J5Z7UHA4E3AMUTE6K,394950R,197966044015,164.99,0
ILPSXLHVGERDDH7SZ5WRAVLI,7085720,197966044091,164.99,1
ZM5EL4AOEXOA3MRT6MP7VZYC,8849873,197966131012,164.99,0
EO44WFGXDIDELBWYBIJPXCIF,Y554093,197966131029,164.99,0
FNXJZGJ7FNLBSZMIULTONVD3,A180484,197966131050,164.99,1
R4DLYXSFPIWYSNFBFAF3JTI7,578108Y,197966131074,164.99,1
2BREXZKN2GKXCVOSHPWVWJK5,306283W,197966131036,164.99,1
4XJ3ZQB525XWE3AOJXEYDIJA,L768659,197966131043,164.99,1
752Y326DZ7TAK2CKFPRLKBWQ,8326728,197966131067,164.99,0
ZX3GW6LQDJOSAZJS23F2GQZV,394559X,197966130978,164.99,1
I4NBV574XGNFJLKUYJEZJVP7,2842039,197966130985,164.99,1
E3RNM2CPME62PSONNWVYBOBF,5742193,197966130992,164.99,1
QBZLAGJNEDPI27HLIBP5AXJG,V637027,197966131005,164.99,0
EPIPWX345XT5FB6CAL54Q3FO,L980579,197966044008,164.99,0
TQG7TAD74EHEBEFIPIPEI2LE,115486D,197966044053,164.99,0
OLCMTBK2XTGPQIR4YHPIQYWX,7500695,197966461034,140.0,1
YWUFNJYLZBHBFGT255ZWGCVB,782764G,197966460969,140.0,0
U3PMGPU6SLBHLDEHNHPMVSIW,4385761,197966460990,140.0,1
WPN57MGZGFCRVST57U4KZEJL,W504643,197966461041,140.0,0
ZU4DZ2Y2MLPNA3KPYSBDH6X3,560723P,197966461195,140.0,1
VFFVYGNDHT64MQ57WVTGKUPG,402793L,197966461140,140.0,1
HG3U7DUXOZRPRNVAWG56PGVP,843599X,197966289775,149.99,1
DQECY5W3ZDK6VUK3JAUPFS7A,784055V,197966289706,149.99,1
GISXN26NZWCHKOXAZRIPFOBY,D009444,197966289713,149.99,0
CZEXCQS5KWYJ6CCRPQTYZOTB,Z647448,197966467722,140.0,1
L36GRAVLSX5SH4FHFNOPXXHN,Z327472,197966465469,140.0,0
Z6GAAPDWJ2IP4LZKDZI2NKXP,00516952,,29.99,4
ZHVMP32H2WJASTKZ6LKDAMHS,4291199,,38.0,3
GQTJX2RUT7M5AW3CDSBLZIX6,1316386,,44.99,0
NHIOOUZRCAFZBIZUOWDJ4BND,N119251,,44.99,0
6EXFWXLE3KFGHGCLG7E4B4OZ,8382418,,38.0,2
DU4AXELBYQDMT35I7YJDLUZP,T079196,,38.0,1
7HT5LKMKC7KNQBKPMH6POUJD,366802A,197966044077,164.99,0
EVEY4NYY5GK6XPPX3FOOJ2WY,294988B,197966044060,164.99,2
5KMZOCAXMQEAW64VZJCUGH2A,R672921,197966044046,164.99,1
PPYDLWTX2ZY3FLB5NDMX74HW,974506R,197966044022,164.99,0
5RMGNYTCH2OGPXHHLWEEBU4V,A773378,889961626456,140.0,1
KDZCYCZ4WNFHCSYQI7H3QNCD,8432723,197634434087,165.0,0
UQC23JMU4ZMJGFJHYQD57IJM,2892743,810075316261,30.0,42
U3EURTF4YOA5WXDPA5V4KEJI,887593K,195394496987,160.0,-1
WGNQAVX2XSQEGNUYOT6FUPFG,Z785167,810092678601,179.95,0
C7DPTMN7J5VRTMBLSMOFAXU3,K258695,195019896857,150.0,0
ELS7EZCYE7FZIWY6SRWXJ2XP,9511505,195020448618,140.0,0
JPMWPGFO3W6PARFCEKSUBKAV,688214V,197966048112,164.99,1
Q7HER5PYLG3FJRWXV3YJBWDM,902119T,197966459659,140.0,0
C2GB3OS425QQ5AAO66M5QNSV,963802M,197298404846,140.0,1
EH4OJMJLPTPNWJ3EXTJY4F7I,6012329,197298474979,140.0,1
BBKZUMEB4OYLQQV6ODKFPNFG,H740766,197298474856,140.0,1
J26LVZQC5XFTNHJCNNWXGYOD,S228982,197298474900,140.0,1
FMMZQCCUKLGFWYWTHJCIYOTK,448967S,197298474894,140.0,0
ZTHRNS2BF264CVIQWPHAW6LH,R792931,197298474962,140.0,1
5QGTZS2LIOHLPVXLE3DI4CB5,928224R,197298505796,140.0,0
JCHD74VJSP27VHMPRBKRJM3J,P966069,197298505666,140.0,0
H55EDKMV32BUIMT6YI5CTMAP,6184931,197298505734,140.0,1
ITDEQO7O3NX364VRZ2G7QLSZ,198640S,197298505789,140.0,0
LCPDTIJE7DV5FDKYW254PWOW,408965H,197298403269,165.0,0
ZXHKKG4SPI2TXKGYKRCWERRZ,3789207,197298403351,165.0,0
HOOCLLVHO5SIRVJXRVPIJOOK,113222E,197298403313,165.0,0
BNB7RKBLG3MCDJ5H4S2ZG546,6549121,197298403214,165.0,0
BNETGLM65Z7LZQW67EN6R6PE,P358222,197634104010,145.0,0
KFPI5F2K4ULRJXTQRI2G5VUU,260401C,197966459390,140.0,0
4BJN5GMDT5J6ITNMRJIME6MR,G571663,197298493444,140.0,0
A6GLKCQ2SA33Z5B2QKSOCP6Y,X243963,197634102245,155.0,0
MOKNVSSI5YY3OLLNJDQZ7XLJ,1368836,,145.0,0
AC7DLQ454X7EMNZ2LAJTTZDL,302453S,,160.0,0
LOU2TLZUTDO6QNMVXP6PA4QO,8029757,197634457611,155.0,1
MRESCCR5WN7MDTCBVKP7E3UD,329430S,197634457628,155.0,0
AK2T3O4F2YCJQL5HUP2EMPVY,651048V,197634616971,155.0,0
Q6LRC2IDPUJQAD4A5HBVIII6,1581484,197634617008,155.0,0
CDF4MG3LVQ7TH4UAYQNHQBKI,943372X,197634616926,155.0,0
D4IJ56IUH7BEW4TOHPPBBR6T,386261J,195394497359,160.0,1
DWXK2PN6K4SP7MTZG6IRPDBQ,J199665,195394497380,160.0,1
LAVQ3FSMK3Z4EECYUMV53LHR,143151E,195394497519,160.0,0
JR5TCZBIDRUMGBZ72FNA2W4R,5207527,195394497489,160.0,1
42K6QRB3BRWN3CVX5HUVYCMK,9124900,195394496307,160.0,0
MYPPTSLZLAPUCVBQ627LVHEF,767881L,195394496338,160.0,0
3PXWGXGUBJKAVR25JBV3EMP7,D525656,197634457789,155.0,0
CQZPO6F25CVZ6QYLGVKK7TTO,8816251,197634457802,155.0,1
3U73VISJ6EU4SKZTVZCSXA3F,T891423,197634459042,155.0,1
ZADLZFA2JKAWXDPU5WSL2K76,X225054,195394497274,160.0,1
JKNFBBUFF7VZSNXE652BGTYG,T263146,195394495478,160.0,1
42UKOUQGZYX4CXCD47535M5M,N618488,195394496154,160.0,0
LK5PN6MU446HFJVZM653UH52,L050963,195394497472,160.0,0
7SLYMVZV6SPWVORT4AT2P7AO,2354845,,18.0,0
X2MXT6CWWGD6EMDU7J2OBKXZ,405900L,737899724204,18.0,2
KENKXRVRLTB7UWEJJMUV4WDW,327397A,737899724181,18.0,2
QTAY2ORCVLSR2M2IA32S3R6P,P218475,,18.0,0
LXEWB24ZKMHRVZ3BKGI63BA6,3144516,195719639624,132.0,0
4T5CC4EL354COH3FDRAUO6ZJ,4245355,195394496246,160.0,0
W6RBPXWYINSUPXO25EKKVFUX,9048809,195394496932,160.0,2
AIPC4TLG22HETKX7OLUPPYWJ,BIRC00018,195394496970,160.0,1
2KCNIOTBCBXHWZSSIHALUAXJ,1901380,195394497083,160.0,0
JQFCZHRFN6PVCUTIST6R4PH5,241244V,195394497113,160.0,0
BIK6RSD5NHRUFB3ULGPRN5YK,R372747,195394497106,160.0,0
X7ACLQQPV3HMBFJNRBYVAKRS,2508956,195394497120,160.0,1
IEN4JTXM6QFOSBCALU5C6MIL,6354085,196307624459,110.0,0
CALX3B66WWGB67PL3GX4435Y,730106H,,59.99,0
HHY3ZV5HIVDZWF5E2XBXDPA5,B150636,,59.99,0
25TGYNHYWDMA6K5XIDTSHM4I,796665V,,59.99,0
NOWYS7S4KY52MBESSSVJONGQ,3839917,,59.99,0
BQJGUTXZWOBQEG5PLFW6FGMH,274965P,,59.99,0
EGS3XSB2AX5KFT6VRS2EAUNZ,D352571,195020789131,120.0,1
HV57JNMF2FGCDD4P2PCPU7DU,6886824,195020789155,120.0,1
IXAZZLPJS3M6BNEBL2OIJK3O,864611A,195020789179,120.0,1
WAYDKKNHJS2CD57PIEEWH7K5,561386M,195020789148,120.0,1
3IXGHIHWYYYK3DBFGYU4SDVM,Z921859,195020789162,120.0,1
EOEF6SMQTABCVZO5IKO777RX,P740359,195020772409,120.0,1
COA4AXCURMV4UCNCZNOWO2M2,N668430,195020772430,120.0,1
LFMLLWCQDRWFTSS6IKREKWUQ,T218072,195020772393,120.0,1
3MH5T5UQE44AALDILHKMFDIF,905301M,195020791080,145.0,1
VXD4C72RGL4WD2B2KB47PSZI,7971304,195020791103,145.0,0
RV6KJHXVHYCEK46FXPZK4RPF,3725995,195020791127,145.0,1
REXHQKFZJFYAKQVNZGX5EMME,844163Z,195020791066,145.0,1
6IYMBA2WGHQ7L4OOX2C2P2VV,9997580,195020791073,145.0,1
SAICK35AVAAU5USWZ2HOUNQE,7916151,195020791097,145.0,1
V2IMMNE5TU7GJAJ2BPW6CSUB,W014585,195020791110,145.0,1
TINTQZMURGVNNQRH3ABZP254,C037899,195020791141,145.0,0
XBY3FELPRFMUKSI3YIZZARCR,R254312,195020791042,145.0,1
QUORKQSX24SERR7SIZEG6LER,742068R,195020791059,145.0,1
UKWL76LVPTG5SB5L7JQC3GOU,983818A,195020791134,145.0,0
IHORMNR5GDKESFMWR6XSRDXG,X662990,195020773758,145.0,1
ACXW7D3EYE2ARCIOCSL5N4FI,D271357,195020773765,145.0,1
XRE6IK3F4PX5BSS6TFRPUBDY,3138047,195020773796,145.0,0
R7LEJ5Y334NLUCDW3GKX5LMW,F854484,195020773772,145.0,0
YDV7YYRMVQ4MW6JRRCB4ZAAM,2867332,195020773789,145.0,1
5HIVAUIDLKYH4MMHM6DDWR5C,1594604,195020773734,145.0,1
5E35W2H4MAQ6XGNCPCSMLDRP,199963G,195020773741,145.0,0
DSNVAM22PAXGXQ7JGJJJA4BH,164049N,195020773727,145.0,1
RLNR7NYGY4W6MMXMNMW6HMPA,3007954,195020773802,145.0,0
Z73YF7F5VQTNP7YRANVDEBR7,325661S,195020773819,145.0,0
FEL4ITYWFIZXV2BCDBXDH6FE,4215653,,36.99,0
2D6HJS6M6H7KUM7LYG3PUIIU,S577309,,36.99,0
QT2FBYTAWC32MNI7TTBSVQA6,993218Q,,36.99,0
4ADZFBDUI4IQ4WB5J53EYXGZ,N982410,,36.99,0
QHODI2XQB2DXA34H3BJTHKRG,K348150,,36.99,0
IZROVJ63EIKS73MO3KZ6KU3I,A227863,,39.99,0
NNLBJKRXCGTU6AX75QDBNOGC,4663481,,39.99,0
OMNNS2X6T2JW2XDVNIFG6YXL,6300307,,39.99,0
HSHQVZAWJ53MTA7YEZPQURYO,2779231,,39.99,0
PA774VIMR4UZMH6PGBX6I3HB,783583P,,39.99,0
D6W5YKGPHGLNXLIU35PO3KCR,5201351,,39.99,1
ICIS3CHPB5TSAGMT4SQLJHOQ,931758L,,39.99,0
AHA32HRRP6MUZEEL2S6DI7AZ,9123232,,39.99,0
TGRMZ26APS7NMERCCK24ENW5,9230385,,36.99,2
R6KT7K2VHB7LPO6DQ6M24CGG,6658166,,36.99,3
5F6UAASRMP7TMYMNTBL2NYZJ,L467618,,36.99,2
DDJQ5XGWADBOQJF7CHVV3SHI,H185349,,36.99,0
WL3OTTKVIBQRNRLV2MTKBNAV,822941Q,,36.99,0
KVWIPRAFWM65G5CUDH3HKBVS,557936P,,39.99,0
722M77CIYVD73W7FKYC4LOJB,910703A,,49.99,2
7WAJ2F56TID62GPLCNUKJAG5,347446F,,49.99,0
4CKFJAPWUVTX7KJSTTQWHDR3,268414G,,49.99,2
U5BODUQD565YR63B33KTLQ5W,2753351,,49.99,1
X2R42JBQCJA6SXJ7XPQCEEW4,943313N,,49.99,2
RK3BTFHXGSQODDUJTB7U747S,X806646,,44.99,3
VP2OZKD6UDC77CXJ3SEXF75I,F486693,,44.99,3
XGEK67TIOQ5MUSROKRTPCMX6,9928968,,44.99,2
P347MFWUIRIIJMKU6C7L266L,S870570,,44.99,0
DAXSKWILHOJ3NDQDGLDZ6NHG,252371E,,44.99,0
CPUS4OZWHZA6U7XOJLDJOBRX,K946194,197298623056,140.0,0
6I2NZR46VFJBJ2RYH5OJSRC3,250700P,197298623063,140.0,1
B3UD2TQINI2GGEJXGVJ7SPVQ,557786D,197298623186,140.0,0
IHPMQJKUST7MKHGMPWGNL6YH,8900205,197298623162,140.0,1
26FQBIUX3RWLCUUDUXDSKIIG,T505306,197298629461,140.0,1
CR4C4VJXRJEKCVR3YNO2JFOF,5631880,197298629409,140.0,1
SAAKVT6SZC4JOBHU53JS4AYP,X024941,197966048075,164.99,0
B4LMXT3LD42Q4K4KU6M44NLW,852764M,197966048051,164.99,1
TNNUCX7W4QA5XKKXG5LZJYC4,Q930337,,31.99,4
K4UI3SXFJZVWPJN5FMFDSEZB,404463V,889961719967,140.0,1
GVLB2AIEQL4GSJOQCGF5MYA3,4484886,889961720062,140.0,1
TBBN5T55BERQN7RQ2AU5F3IK,472514Q,889961720000,140.0,2
4ZE4OYNL5CPA4UX2Q264BLW2,9310744,889961720031,140.0,1
76IXV2ZPEF55W2MUO3LBXUK2,M103475,889961720055,140.0,0
NC5O2XMOB4I6CF2ICWHDHTRU,5440443,889961719981,140.0,1
YF4UC2A5JF2VLRAXLNULLC3N,Q998057,889961719998,140.0,1
GS4TTP3SURVHQGGK3X2YEB4O,2070242,889961720024,140.0,2
YP64I6UVBJGQLM233OHCLWIZ,2003148,889961720048,140.0,1
CWXVK3RTU6UWXYOUVJORWKQI,263758H,889961720079,140.0,1
US34SAPNRTGLJJS3F6YI63LS,8721741,889961720956,140.0,0
D2N3R3I3ZRQAEHTAKLY6OYAX,4372102,889961720826,140.0,1
B3IZ6C23EHYKDBUZMZ47OE7Y,W725171,889961720963,140.0,0
YUUBOCGB2CHCU37MD5L2XUBU,N067351,889961720833,140.0,0
44XD4AGXHGPVHSRAGONTRF4T,213460T,889961720864,140.0,1
WYGQEBNQ224SVBR42TSY7G57,2695600,889961720970,140.0,1
3TOO7LHNDBQCQ5K2CLD4KYKN,6670776,889961720840,140.0,0
RFBBH57BOZB2AVBFM53CI6CI,4552277,889961720987,140.0,1
XB5PDVMBMEDQ6AJ7Y6H7YHJY,E300357,889961720857,140.0,1
MIEI74ZEHUBAXDSKD2RKMYK7,690605D,889961720871,140.0,0
7LYFMCHHBZWEM4E5XSWVKWMM,W459478,889961720789,140.0,0
VDNF3I5AL2DUTDLLMMUOY2UZ,7366838,889961720796,140.0,1
I5UJZ5S5BFQXQSBULEPV5DUJ,737608W,889961720802,140.0,1
NI4PLT434QZ53E4EGAQRFNRW,6836013,889961720819,140.0,0
LHG4AUJ3MN3IHM6OVNCHSVPY,244656B,197966048068,164.99,0
K5BFWROFHMOOA3L36KBJJ27R,968672C,197966460945,140.0,1
ILOQ2QMPO2CI6Q7W4YANOC5O,D887972,197375492995,140.0,1
TC4ESW2TFFDJJSAEGZJZBLVD,159468Q,197966139520,164.99,1
4NKWQMMV7EI5BSKRXSMXADYP,311970N,197966139544,164.99,1
LGCGER3UVOQZKIJ4DMFE5WCV,4558710,197966139551,164.99,0
QUNAJTNNKXCPCDKBJATDVJHG,257711F,197634099477,140.0,0
MHGYK24UONJG6ISU57TPFQPN,W516330,197634099354,140.0,1
O2NK37G27F53POL2B6APD727,906936R,195394592092,140.0,1
Q2W2DM6GRXGO4DK62CCVM4HB,F937378,195394591330,140.0,1
XRYZ3TWHOZFOSTI7H7JTC4WG,C520124,197634457550,155.0,1
KDH3XYNAMOHHJUKTQ4DL4ATD,2192450,197375622316,140.0,1
AOHVY7MIMXZV7XAIQAOWK4X2,M950396,195394497236,160.0,0
W7F7PJECJF2AL3KT75IVIFNM,G298162,197634739717,170.0,2
7OKDVAQ2DKXVDICCYZ234PUY,244923D,197634739533,170.0,1
PVLPOCS467D6AVYTXFANF5MA,1388585,197634739649,170.0,1
IMEVYW3A3GPEJHUZEDZRADQR,573997R,197634739618,170.0,0
RD7WDG5DIBT6F6SRRTGP44TJ,E043724,197634739632,170.0,0
SM7A3PMMU4BZXWMXTEZY6HNH,1210939,197634739656,170.0,1
LYPVTVDFNFCPOOJVN7OSGNR3,T096643,197634739564,170.0,0
ZVRJ5ZZHBF4WVGYD7DW7PCFE,811987C,197634739557,170.0,1
27GMC2DJCRBVMG2PLZTCFRPF,6415159,197634739601,170.0,1
AE3OR77CSR4YYLCJKCWKIOGA,8912430,197634739625,170.0,0
7EUF3WIFA5WO42FBGI2YFLCZ,W759235,197634739663,170.0,0
